Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Berechnete Auflösungen;∅ Anrainer DE/LU [€/MWh] Berechnete Auflösungen;Belgien [€/MWh] Berechnete Auflösungen;Dänemark 1 [€/MWh] Berechnete Auflösungen;Dänemark 2 [€/MWh] Berechnete Auflösungen;Frankreich [€/MWh] Berechnete Auflösungen;Niederlande [€/MWh] Berechnete Auflösungen;Norwegen 2 [€/MWh] Berechnete Auflösungen;Österreich [€/MWh] Berechnete Auflösungen;Polen [€/MWh] Berechnete Auflösungen;Schweden 4 [€/MWh] Berechnete Auflösungen;Schweiz [€/MWh] Berechnete Auflösungen;Tschechien [€/MWh] Berechnete Auflösungen;DE/AT/LU [€/MWh] Berechnete Auflösungen;Italien (Nord) [€/MWh] Originalauflösungen;Slowenien [€/MWh] Berechnete Auflösungen;Ungarn [€/MWh] Berechnete Auflösungen
21.07.2024 14:30;21.07.2024 14:45;-0,21;0,15;-0,22;-0,18;-0,18;-0,25;-0,18;2,03;-3,09;2,94;2,03;-0,83;-0,37;-;86,54;-3,44;-0,56
21.07.2024 14:45;21.07.2024 15:00;-0,21;0,15;-0,22;-0,18;-0,18;-0,25;-0,18;2,03;-3,09;2,94;2,03;-0,83;-0,37;-;86,54;-3,44;-0,56
21.07.2024 15:00;21.07.2024 15:15;0,04;2,11;0,03;0,04;0,04;-0,01;0,07;15,71;-3,61;3,91;3,91;3,28;-0,18;-;82,87;-4,05;-0,41
21.07.2024 15:15;21.07.2024 15:30;0,04;2,11;0,03;0,04;0,04;-0,01;0,07;15,71;-3,61;3,91;3,91;3,28;-0,18;-;82,87;-4,05;-0,41
21.07.2024 15:30;21.07.2024 15:45;0,04;2,11;0,03;0,04;0,04;-0,01;0,07;15,71;-3,61;3,91;3,91;3,28;-0,18;-;82,87;-4,05;-0,41
21.07.2024 15:45;21.07.2024 16:00;0,04;2,11;0,03;0,04;0,04;-0,01;0,07;15,71;-3,61;3,91;3,91;3,28;-0,18;-;82,87;-4,05;-0,41
21.07.2024 16:00;21.07.2024 16:15;0,11;7,07;-0,12;0,11;18,68;0,00;0,27;26,62;-7,54;22,96;18,68;11,69;-13,60;-;81,11;11,02;68,33
21.07.2024 16:15;21.07.2024 16:30;0,11;7,07;-0,12;0,11;18,68;0,00;0,27;26,62;-7,54;22,96;18,68;11,69;-13,60;-;81,11;11,02;68,33
21.07.2024 16:30;21.07.2024 16:45;0,11;7,07;-0,12;0,11;18,68;0,00;0,27;26,62;-7,54;22,96;18,68;11,69;-13,60;-;81,11;11,02;68,33
21.07.2024 16:45;21.07.2024 17:00;0,11;7,07;-0,12;0,11;18,68;0,00;0,27;26,62;-7,54;22,96;18,68;11,69;-13,60;-;81,11;11,02;68,33
21.07.2024 17:00;21.07.2024 17:15;59,81;40,41;21,37;59,81;41,23;0,00;51,72;35,07;49,93;71,37;23,12;38,01;52,87;-;84,20;55,19;89,72
21.07.2024 17:15;21.07.2024 17:30;59,81;40,41;21,37;59,81;41,23;0,00;51,72;35,07;49,93;71,37;23,12;38,01;52,87;-;84,20;55,19;89,72
21.07.2024 17:30;21.07.2024 17:45;59,81;40,41;21,37;59,81;41,23;0,00;51,72;35,07;49,93;71,37;23,12;38,01;52,87;-;84,20;55,19;89,72
21.07.2024 17:45;21.07.2024 18:00;59,81;40,41;21,37;59,81;41,23;0,00;51,72;35,07;49,93;71,37;23,12;38,01;52,87;-;84,20;55,19;89,72
21.07.2024 18:00;21.07.2024 18:15;94,27;64,54;33,73;80,45;80,45;0,10;80,45;44,05;79,06;102,71;80,45;39,15;89,32;-;91,98;82,15;110,63
21.07.2024 18:15;21.07.2024 18:30;94,27;64,54;33,73;80,45;80,45;0,10;80,45;44,05;79,06;102,71;80,45;39,15;89,32;-;91,98;82,15;110,63
21.07.2024 18:30;21.07.2024 18:45;94,27;64,54;33,73;80,45;80,45;0,10;80,45;44,05;79,06;102,71;80,45;39,15;89,32;-;91,98;82,15;110,63
21.07.2024 18:45;21.07.2024 19:00;94,27;64,54;33,73;80,45;80,45;0,10;80,45;44,05;79,06;102,71;80,45;39,15;89,32;-;91,98;82,15;110,63
21.07.2024 19:00;21.07.2024 19:15;108,27;81,77;55,12;108,27;108,27;25,06;98,50;43,66;85,12;131,27;105,67;44,15;94,43;-;103,71;103,71;180,13
21.07.2024 19:15;21.07.2024 19:30;108,27;81,77;55,12;108,27;108,27;25,06;98,50;43,66;85,12;131,27;105,67;44,15;94,43;-;103,71;103,71;180,13
21.07.2024 19:30;21.07.2024 19:45;108,27;81,77;55,12;108,27;108,27;25,06;98,50;43,66;85,12;131,27;105,67;44,15;94,43;-;103,71;103,71;180,13
21.07.2024 19:45;21.07.2024 20:00;108,27;81,77;55,12;108,27;108,27;25,06;98,50;43,66;85,12;131,27;105,67;44,15;94,43;-;103,71;103,71;180,13
21.07.2024 20:00;21.07.2024 20:15;127,68;94,61;79,01;112,73;112,73;50,23;122,51;43,94;85,08;167,54;112,73;51,21;103,03;-;106,80;129,48;262,78
21.07.2024 20:15;21.07.2024 20:30;127,68;94,61;79,01;112,73;112,73;50,23;122,51;43,94;85,08;167,54;112,73;51,21;103,03;-;106,80;129,48;262,78
21.07.2024 20:30;21.07.2024 20:45;127,68;94,61;79,01;112,73;112,73;50,23;122,51;43,94;85,08;167,54;112,73;51,21;103,03;-;106,80;129,48;262,78
21.07.2024 20:45;21.07.2024 21:00;127,68;94,61;79,01;112,73;112,73;50,23;122,51;43,94;85,08;167,54;112,73;51,21;103,03;-;106,80;129,48;262,78
21.07.2024 21:00;21.07.2024 21:15;128,12;98,76;85,51;123,29;123,29;59,83;124,53;44,28;85,08;151,74;123,29;52,39;113,09;-;115,67;123,39;204,58
21.07.2024 21:15;21.07.2024 21:30;128,12;98,76;85,51;123,29;123,29;59,83;124,53;44,28;85,08;151,74;123,29;52,39;113,09;-;115,67;123,39;204,58
21.07.2024 21:30;21.07.2024 21:45;128,12;98,76;85,51;123,29;123,29;59,83;124,53;44,28;85,08;151,74;123,29;52,39;113,09;-;115,67;123,39;204,58
21.07.2024 21:45;21.07.2024 22:00;128,12;98,76;85,51;123,29;123,29;59,83;124,53;44,28;85,08;151,74;123,29;52,39;113,09;-;115,67;123,39;204,58
21.07.2024 22:00;21.07.2024 22:15;111,85;89,35;77,78;109,17;109,17;57,52;107,92;41,07;90,04;121,43;109,17;52,71;106,92;-;104,01;105,55;136,87
21.07.2024 22:15;21.07.2024 22:30;111,85;89,35;77,78;109,17;109,17;57,52;107,92;41,07;90,04;121,43;109,17;52,71;106,92;-;104,01;105,55;136,87
21.07.2024 22:30;21.07.2024 22:45;111,85;89,35;77,78;109,17;109,17;57,52;107,92;41,07;90,04;121,43;109,17;52,71;106,92;-;104,01;105,55;136,87
21.07.2024 22:45;21.07.2024 23:00;111,85;89,35;77,78;109,17;109,17;57,52;107,92;41,07;90,04;121,43;109,17;52,71;106,92;-;104,01;105,55;136,87
21.07.2024 23:00;21.07.2024 23:15;93,70;74,12;75,34;90,16;90,16;65,00;90,16;42,18;88,83;100,78;30,31;52,40;90,00;-;92,25;92,25;114,41
21.07.2024 23:15;21.07.2024 23:30;93,70;74,12;75,34;90,16;90,16;65,00;90,16;42,18;88,83;100,78;30,31;52,40;90,00;-;92,25;92,25;114,41
21.07.2024 23:30;21.07.2024 23:45;93,70;74,12;75,34;90,16;90,16;65,00;90,16;42,18;88,83;100,78;30,31;52,40;90,00;-;92,25;92,25;114,41
21.07.2024 23:45;22.07.2024 00:00;93,70;74,12;75,34;90,16;90,16;65,00;90,16;42,18;88,83;100,78;30,31;52,40;90,00;-;92,25;92,25;114,41
22.07.2024 00:00;22.07.2024 00:15;122,10;85,38;79,59;120,84;120,84;52,82;116,11;41,64;89,91;122,63;20,05;53,27;121,49;-;107,89;107,89;114,54
22.07.2024 00:15;22.07.2024 00:30;122,10;85,38;79,59;120,84;120,84;52,82;116,11;41,64;89,91;122,63;20,05;53,27;121,49;-;107,89;107,89;114,54
22.07.2024 00:30;22.07.2024 00:45;122,10;85,38;79,59;120,84;120,84;52,82;116,11;41,64;89,91;122,63;20,05;53,27;121,49;-;107,89;107,89;114,54
22.07.2024 00:45;22.07.2024 01:00;122,10;85,38;79,59;120,84;120,84;52,82;116,11;41,64;89,91;122,63;20,05;53,27;121,49;-;107,89;107,89;114,54
22.07.2024 01:00;22.07.2024 01:15;96,63;72,23;67,94;96,63;96,63;51,66;91,51;40,78;89,77;100,42;19,78;44,60;94,82;-;94,26;90,87;102,10
22.07.2024 01:15;22.07.2024 01:30;96,63;72,23;67,94;96,63;96,63;51,66;91,51;40,78;89,77;100,42;19,78;44,60;94,82;-;94,26;90,87;102,10
22.07.2024 01:30;22.07.2024 01:45;96,63;72,23;67,94;96,63;96,63;51,66;91,51;40,78;89,77;100,42;19,78;44,60;94,82;-;94,26;90,87;102,10
22.07.2024 01:45;22.07.2024 02:00;96,63;72,23;67,94;96,63;96,63;51,66;91,51;40,78;89,77;100,42;19,78;44,60;94,82;-;94,26;90,87;102,10
22.07.2024 02:00;22.07.2024 02:15;86,88;67,80;68,99;86,88;86,88;58,84;83,70;40,50;82,29;91,46;19,55;42,25;84,45;-;94,25;84,23;95,84
22.07.2024 02:15;22.07.2024 02:30;86,88;67,80;68,99;86,88;86,88;58,84;83,70;40,50;82,29;91,46;19,55;42,25;84,45;-;94,25;84,23;95,84
22.07.2024 02:30;22.07.2024 02:45;86,88;67,80;68,99;86,88;86,88;58,84;83,70;40,50;82,29;91,46;19,55;42,25;84,45;-;94,25;84,23;95,84
22.07.2024 02:45;22.07.2024 03:00;86,88;67,80;68,99;86,88;86,88;58,84;83,70;40,50;82,29;91,46;19,55;42,25;84,45;-;94,25;84,23;95,84
22.07.2024 03:00;22.07.2024 03:15;86,93;66,62;68,30;86,93;86,93;49,99;85,00;39,41;80,92;91,49;19,79;39,81;84,24;-;91,46;82,79;94,89
22.07.2024 03:15;22.07.2024 03:30;86,93;66,62;68,30;86,93;86,93;49,99;85,00;39,41;80,92;91,49;19,79;39,81;84,24;-;91,46;82,79;94,89
22.07.2024 03:30;22.07.2024 03:45;86,93;66,62;68,30;86,93;86,93;49,99;85,00;39,41;80,92;91,49;19,79;39,81;84,24;-;91,46;82,79;94,89
22.07.2024 03:45;22.07.2024 04:00;86,93;66,62;68,30;86,93;86,93;49,99;85,00;39,41;80,92;91,49;19,79;39,81;84,24;-;91,46;82,79;94,89
22.07.2024 04:00;22.07.2024 04:15;86,14;64,44;61,95;81,84;81,84;48,17;81,84;38,81;80,10;91,11;20,17;39,45;83,60;-;95,00;82,03;95,00
22.07.2024 04:15;22.07.2024 04:30;86,14;64,44;61,95;81,84;81,84;48,17;81,84;38,81;80,10;91,11;20,17;39,45;83,60;-;95,00;82,03;95,00
22.07.2024 04:30;22.07.2024 04:45;86,14;64,44;61,95;81,84;81,84;48,17;81,84;38,81;80,10;91,11;20,17;39,45;83,60;-;95,00;82,03;95,00
22.07.2024 04:45;22.07.2024 05:00;86,14;64,44;61,95;81,84;81,84;48,17;81,84;38,81;80,10;91,11;20,17;39,45;83,60;-;95,00;82,03;95,00
22.07.2024 05:00;22.07.2024 05:15;82,26;64,79;66,68;79,32;79,32;57,87;79,32;38,84;77,92;88,92;21,71;44,08;78,66;-;100,00;81,12;97,90
22.07.2024 05:15;22.07.2024 05:30;82,26;64,79;66,68;79,32;79,32;57,87;79,32;38,84;77,92;88,92;21,71;44,08;78,66;-;100,00;81,12;97,90
22.07.2024 05:30;22.07.2024 05:45;82,26;64,79;66,68;79,32;79,32;57,87;79,32;38,84;77,92;88,92;21,71;44,08;78,66;-;100,00;81,12;97,90
22.07.2024 05:45;22.07.2024 06:00;82,26;64,79;66,68;79,32;79,32;57,87;79,32;38,84;77,92;88,92;21,71;44,08;78,66;-;100,00;81,12;97,90
22.07.2024 06:00;22.07.2024 06:15;119,48;84,13;76,79;108,71;108,71;54,00;108,71;39,25;108,63;129,31;23,67;53,85;113,81;-;112,61;112,61;140,01
22.07.2024 06:15;22.07.2024 06:30;119,48;84,13;76,79;108,71;108,71;54,00;108,71;39,25;108,63;129,31;23,67;53,85;113,81;-;112,61;112,61;140,01
22.07.2024 06:30;22.07.2024 06:45;119,48;84,13;76,79;108,71;108,71;54,00;108,71;39,25;108,63;129,31;23,67;53,85;113,81;-;112,61;112,61;140,01
22.07.2024 06:45;22.07.2024 07:00;119,48;84,13;76,79;108,71;108,71;54,00;108,71;39,25;108,63;129,31;23,67;53,85;113,81;-;112,61;112,61;140,01
22.07.2024 07:00;22.07.2024 07:15;131,68;91,10;81,33;120,09;120,09;56,96;120,09;38,85;124,92;130,85;24,46;52,40;132,04;-;123,80;128,04;149,05
22.07.2024 07:15;22.07.2024 07:30;131,68;91,10;81,33;120,09;120,09;56,96;120,09;38,85;124,92;130,85;24,46;52,40;132,04;-;123,80;128,04;149,05
22.07.2024 07:30;22.07.2024 07:45;131,68;91,10;81,33;120,09;120,09;56,96;120,09;38,85;124,92;130,85;24,46;52,40;132,04;-;123,80;128,04;149,05
22.07.2024 07:45;22.07.2024 08:00;131,68;91,10;81,33;120,09;120,09;56,96;120,09;38,85;124,92;130,85;24,46;52,40;132,04;-;123,80;128,04;149,05
22.07.2024 08:00;22.07.2024 08:15;126,05;89,88;86,32;114,28;114,28;68,20;114,28;39,34;118,53;121,69;33,61;53,39;124,71;-;123,80;119,32;129,52
22.07.2024 08:15;22.07.2024 08:30;126,05;89,88;86,32;114,28;114,28;68,20;114,28;39,34;118,53;121,69;33,61;53,39;124,71;-;123,80;119,32;129,52
22.07.2024 08:30;22.07.2024 08:45;126,05;89,88;86,32;114,28;114,28;68,20;114,28;39,34;118,53;121,69;33,61;53,39;124,71;-;123,80;119,32;129,52
22.07.2024 08:45;22.07.2024 09:00;126,05;89,88;86,32;114,28;114,28;68,20;114,28;39,34;118,53;121,69;33,61;53,39;124,71;-;123,80;119,32;129,52
22.07.2024 09:00;22.07.2024 09:15;94,34;74,32;67,00;94,34;94,34;53,68;87,10;40,24;87,08;97,41;49,49;54,20;92,68;-;120,00;87,35;76,87
22.07.2024 09:15;22.07.2024 09:30;94,34;74,32;67,00;94,34;94,34;53,68;87,10;40,24;87,08;97,41;49,49;54,20;92,68;-;120,00;87,35;76,87
22.07.2024 09:30;22.07.2024 09:45;94,34;74,32;67,00;94,34;94,34;53,68;87,10;40,24;87,08;97,41;49,49;54,20;92,68;-;120,00;87,35;76,87
22.07.2024 09:45;22.07.2024 10:00;94,34;74,32;67,00;94,34;94,34;53,68;87,10;40,24;87,08;97,41;49,49;54,20;92,68;-;120,00;87,35;76,87
22.07.2024 10:00;22.07.2024 10:15;75,14;60,04;46,96;63,43;63,43;56,18;50,00;38,86;72,98;78,55;63,43;52,01;74,62;-;112,61;73,67;61,82
22.07.2024 10:15;22.07.2024 10:30;75,14;60,04;46,96;63,43;63,43;56,18;50,00;38,86;72,98;78,55;63,43;52,01;74,62;-;112,61;73,67;61,82
22.07.2024 10:30;22.07.2024 10:45;75,14;60,04;46,96;63,43;63,43;56,18;50,00;38,86;72,98;78,55;63,43;52,01;74,62;-;112,61;73,67;61,82
22.07.2024 10:45;22.07.2024 11:00;75,14;60,04;46,96;63,43;63,43;56,18;50,00;38,86;72,98;78,55;63,43;52,01;74,62;-;112,61;73,67;61,82
22.07.2024 11:00;22.07.2024 11:15;72,88;46,00;14,02;39,08;39,08;51,40;14,23;34,14;73,45;77,28;39,08;50,05;74,20;-;108,04;73,70;62,73
22.07.2024 11:15;22.07.2024 11:30;72,88;46,00;14,02;39,08;39,08;51,40;14,23;34,14;73,45;77,28;39,08;50,05;74,20;-;108,04;73,70;62,73
22.07.2024 11:30;22.07.2024 11:45;72,88;46,00;14,02;39,08;39,08;51,40;14,23;34,14;73,45;77,28;39,08;50,05;74,20;-;108,04;73,70;62,73
22.07.2024 11:45;22.07.2024 12:00;72,88;46,00;14,02;39,08;39,08;51,40;14,23;34,14;73,45;77,28;39,08;50,05;74,20;-;108,04;73,70;62,73
22.07.2024 12:00;22.07.2024 12:15;66,22;41,51;25,48;25,61;25,61;51,39;25,61;29,97;66,28;71,14;25,61;43,39;66,50;-;97,86;67,29;51,90
22.07.2024 12:15;22.07.2024 12:30;66,22;41,51;25,48;25,61;25,61;51,39;25,61;29,97;66,28;71,14;25,61;43,39;66,50;-;97,86;67,29;51,90
22.07.2024 12:30;22.07.2024 12:45;66,22;41,51;25,48;25,61;25,61;51,39;25,61;29,97;66,28;71,14;25,61;43,39;66,50;-;97,86;67,29;51,90
22.07.2024 12:45;22.07.2024 13:00;66,22;41,51;25,48;25,61;25,61;51,39;25,61;29,97;66,28;71,14;25,61;43,39;66,50;-;97,86;67,29;51,90
22.07.2024 13:00;22.07.2024 13:15;43,25;36,74;21,41;23,36;23,36;37,03;21,12;23,36;52,04;89,80;23,36;32,63;56,65;-;101,20;58,66;41,53
22.07.2024 13:15;22.07.2024 13:30;43,25;36,74;21,41;23,36;23,36;37,03;21,12;23,36;52,04;89,80;23,36;32,63;56,65;-;101,20;58,66;41,53
22.07.2024 13:30;22.07.2024 13:45;43,25;36,74;21,41;23,36;23,36;37,03;21,12;23,36;52,04;89,80;23,36;32,63;56,65;-;101,20;58,66;41,53
22.07.2024 13:45;22.07.2024 14:00;43,25;36,74;21,41;23,36;23,36;37,03;21,12;23,36;52,04;89,80;23,36;32,63;56,65;-;101,20;58,66;41,53
22.07.2024 14:00;22.07.2024 14:15;19,41;33,16;19,51;19,41;19,41;23,18;17,42;19,41;54,05;99,57;19,41;22,09;51,26;-;105,05;59,74;47,12
22.07.2024 14:15;22.07.2024 14:30;19,41;33,16;19,51;19,41;19,41;23,18;17,42;19,41;54,05;99,57;19,41;22,09;51,26;-;105,05;59,74;47,12
22.07.2024 14:30;22.07.2024 14:45;19,41;33,16;19,51;19,41;19,41;23,18;17,42;19,41;54,05;99,57;19,41;22,09;51,26;-;105,05;59,74;47,12
22.07.2024 14:45;22.07.2024 15:00;19,41;33,16;19,51;19,41;19,41;23,18;17,42;19,41;54,05;99,57;19,41;22,09;51,26;-;105,05;59,74;47,12
22.07.2024 15:00;22.07.2024 15:15;20,38;34,57;19,72;20,38;20,38;24,13;17,49;23,30;54,94;107,67;20,38;18,77;53,10;-;107,59;62,41;43,22
22.07.2024 15:15;22.07.2024 15:30;20,38;34,57;19,72;20,38;20,38;24,13;17,49;23,30;54,94;107,67;20,38;18,77;53,10;-;107,59;62,41;43,22
22.07.2024 15:30;22.07.2024 15:45;20,38;34,57;19,72;20,38;20,38;24,13;17,49;23,30;54,94;107,67;20,38;18,77;53,10;-;107,59;62,41;43,22
22.07.2024 15:45;22.07.2024 16:00;20,38;34,57;19,72;20,38;20,38;24,13;17,49;23,30;54,94;107,67;20,38;18,77;53,10;-;107,59;62,41;43,22
22.07.2024 16:00;22.07.2024 16:15;48,46;39,71;25,46;22,82;22,82;41,89;21,80;35,62;55,07;94,87;22,82;35,06;58,55;-;108,81;64,04;23,57
22.07.2024 16:15;22.07.2024 16:30;48,46;39,71;25,46;22,82;22,82;41,89;21,80;35,62;55,07;94,87;22,82;35,06;58,55;-;108,81;64,04;23,57
22.07.2024 16:30;22.07.2024 16:45;48,46;39,71;25,46;22,82;22,82;41,89;21,80;35,62;55,07;94,87;22,82;35,06;58,55;-;108,81;64,04;23,57
22.07.2024 16:45;22.07.2024 17:00;48,46;39,71;25,46;22,82;22,82;41,89;21,80;35,62;55,07;94,87;22,82;35,06;58,55;-;108,81;64,04;23,57
22.07.2024 17:00;22.07.2024 17:15;63,69;67,18;57,52;62,16;62,16;56,31;63,32;40,22;85,03;131,98;62,16;39,41;78,69;-;112,61;112,61;155,88
22.07.2024 17:15;22.07.2024 17:30;63,69;67,18;57,52;62,16;62,16;56,31;63,32;40,22;85,03;131,98;62,16;39,41;78,69;-;112,61;112,61;155,88
22.07.2024 17:30;22.07.2024 17:45;63,69;67,18;57,52;62,16;62,16;56,31;63,32;40,22;85,03;131,98;62,16;39,41;78,69;-;112,61;112,61;155,88
22.07.2024 17:45;22.07.2024 18:00;63,69;67,18;57,52;62,16;62,16;56,31;63,32;40,22;85,03;131,98;62,16;39,41;78,69;-;112,61;112,61;155,88
22.07.2024 18:00;22.07.2024 18:15;81,15;81,66;67,36;80,91;80,91;62,27;79,90;43,10;96,57;156,45;79,20;52,23;99,32;-;142,45;142,45;97,34
22.07.2024 18:15;22.07.2024 18:30;81,15;81,66;67,36;80,91;80,91;62,27;79,90;43,10;96,57;156,45;79,20;52,23;99,32;-;142,45;142,45;97,34
22.07.2024 18:30;22.07.2024 18:45;81,15;81,66;67,36;80,91;80,91;62,27;79,90;43,10;96,57;156,45;79,20;52,23;99,32;-;142,45;142,45;97,34
22.07.2024 18:45;22.07.2024 19:00;81,15;81,66;67,36;80,91;80,91;62,27;79,90;43,10;96,57;156,45;79,20;52,23;99,32;-;142,45;142,45;97,34
22.07.2024 19:00;22.07.2024 19:15;99,04;97,30;86,30;99,04;99,04;82,87;99,91;44,95;140,78;163,27;96,67;52,54;104,98;-;146,03;215,04;292,55
22.07.2024 19:15;22.07.2024 19:30;99,04;97,30;86,30;99,04;99,04;82,87;99,91;44,95;140,78;163,27;96,67;52,54;104,98;-;146,03;215,04;292,55
22.07.2024 19:30;22.07.2024 19:45;99,04;97,30;86,30;99,04;99,04;82,87;99,91;44,95;140,78;163,27;96,67;52,54;104,98;-;146,03;215,04;292,55
22.07.2024 19:45;22.07.2024 20:00;99,04;97,30;86,30;99,04;99,04;82,87;99,91;44,95;140,78;163,27;96,67;52,54;104,98;-;146,03;215,04;292,55
22.07.2024 20:00;22.07.2024 20:15;186,24;133,29;95,73;139,87;139,87;88,79;139,87;45,75;100,23;273,69;139,87;52,55;250,02;-;139,80;333,40;340,57
22.07.2024 20:15;22.07.2024 20:30;186,24;133,29;95,73;139,87;139,87;88,79;139,87;45,75;100,23;273,69;139,87;52,55;250,02;-;139,80;333,40;340,57
22.07.2024 20:30;22.07.2024 20:45;186,24;133,29;95,73;139,87;139,87;88,79;139,87;45,75;100,23;273,69;139,87;52,55;250,02;-;139,80;333,40;340,57
22.07.2024 20:45;22.07.2024 21:00;186,24;133,29;95,73;139,87;139,87;88,79;139,87;45,75;100,23;273,69;139,87;52,55;250,02;-;139,80;333,40;340,57
22.07.2024 21:00;22.07.2024 21:15;172,04;121,29;95,51;140,26;140,26;77,46;140,26;47,35;163,83;167,16;140,26;52,41;169,45;-;123,92;170,28;290,05
22.07.2024 21:15;22.07.2024 21:30;172,04;121,29;95,51;140,26;140,26;77,46;140,26;47,35;163,83;167,16;140,26;52,41;169,45;-;123,92;170,28;290,05
22.07.2024 21:30;22.07.2024 21:45;172,04;121,29;95,51;140,26;140,26;77,46;140,26;47,35;163,83;167,16;140,26;52,41;169,45;-;123,92;170,28;290,05
22.07.2024 21:45;22.07.2024 22:00;172,04;121,29;95,51;140,26;140,26;77,46;140,26;47,35;163,83;167,16;140,26;52,41;169,45;-;123,92;170,28;290,05
22.07.2024 22:00;22.07.2024 22:15;111,04;98,16;104,14;111,04;111,04;100,59;109,97;46,83;100,28;123,34;108,37;52,41;111,72;-;104,00;122,84;166,26
22.07.2024 22:15;22.07.2024 22:30;111,04;98,16;104,14;111,04;111,04;100,59;109,97;46,83;100,28;123,34;108,37;52,41;111,72;-;104,00;122,84;166,26
22.07.2024 22:30;22.07.2024 22:45;111,04;98,16;104,14;111,04;111,04;100,59;109,97;46,83;100,28;123,34;108,37;52,41;111,72;-;104,00;122,84;166,26
22.07.2024 22:45;22.07.2024 23:00;111,04;98,16;104,14;111,04;111,04;100,59;109,97;46,83;100,28;123,34;108,37;52,41;111,72;-;104,00;122,84;166,26
22.07.2024 23:00;22.07.2024 23:15;98,00;77,11;84,19;95,52;95,52;77,05;95,52;43,96;97,71;91,56;20,48;51,19;95,48;-;103,00;103,00;120,47
22.07.2024 23:15;22.07.2024 23:30;98,00;77,11;84,19;95,52;95,52;77,05;95,52;43,96;97,71;91,56;20,48;51,19;95,48;-;103,00;103,00;120,47
22.07.2024 23:30;22.07.2024 23:45;98,00;77,11;84,19;95,52;95,52;77,05;95,52;43,96;97,71;91,56;20,48;51,19;95,48;-;103,00;103,00;120,47
22.07.2024 23:45;23.07.2024 00:00;98,00;77,11;84,19;95,52;95,52;77,05;95,52;43,96;97,71;91,56;20,48;51,19;95,48;-;103,00;103,00;120,47
23.07.2024 00:00;23.07.2024 00:15;83,39;70,36;78,98;82,85;82,85;76,67;82,85;43,16;72,96;96,09;19,08;53,12;85,35;-;103,21;89,49;135,62
23.07.2024 00:15;23.07.2024 00:30;83,39;70,36;78,98;82,85;82,85;76,67;82,85;43,16;72,96;96,09;19,08;53,12;85,35;-;103,21;89,49;135,62
23.07.2024 00:30;23.07.2024 00:45;83,39;70,36;78,98;82,85;82,85;76,67;82,85;43,16;72,96;96,09;19,08;53,12;85,35;-;103,21;89,49;135,62
23.07.2024 00:45;23.07.2024 01:00;83,39;70,36;78,98;82,85;82,85;76,67;82,85;43,16;72,96;96,09;19,08;53,12;85,35;-;103,21;89,49;135,62
23.07.2024 01:00;23.07.2024 01:15;75,80;61,96;61,75;74,96;74,96;54,46;73,65;42,80;64,92;86,11;18,20;52,40;77,40;-;102,30;78,49;115,62
23.07.2024 01:15;23.07.2024 01:30;75,80;61,96;61,75;74,96;74,96;54,46;73,65;42,80;64,92;86,11;18,20;52,40;77,40;-;102,30;78,49;115,62
23.07.2024 01:30;23.07.2024 01:45;75,80;61,96;61,75;74,96;74,96;54,46;73,65;42,80;64,92;86,11;18,20;52,40;77,40;-;102,30;78,49;115,62
23.07.2024 01:45;23.07.2024 02:00;75,80;61,96;61,75;74,96;74,96;54,46;73,65;42,80;64,92;86,11;18,20;52,40;77,40;-;102,30;78,49;115,62
23.07.2024 02:00;23.07.2024 02:15;76,70;59,92;55,37;73,39;73,39;44,61;73,39;42,75;74,53;84,99;18,15;44,50;74,10;-;100,00;79,60;96,68
23.07.2024 02:15;23.07.2024 02:30;76,70;59,92;55,37;73,39;73,39;44,61;73,39;42,75;74,53;84,99;18,15;44,50;74,10;-;100,00;79,60;96,68
23.07.2024 02:30;23.07.2024 02:45;76,70;59,92;55,37;73,39;73,39;44,61;73,39;42,75;74,53;84,99;18,15;44,50;74,10;-;100,00;79,60;96,68
23.07.2024 02:45;23.07.2024 03:00;76,70;59,92;55,37;73,39;73,39;44,61;73,39;42,75;74,53;84,99;18,15;44,50;74,10;-;100,00;79,60;96,68
23.07.2024 03:00;23.07.2024 03:15;70,50;57,02;53,24;68,13;68,13;44,57;68,13;42,71;69,04;84,86;17,85;42,45;68,13;-;100,00;73,84;89,55
23.07.2024 03:15;23.07.2024 03:30;70,50;57,02;53,24;68,13;68,13;44,57;68,13;42,71;69,04;84,86;17,85;42,45;68,13;-;100,00;73,84;89,55
23.07.2024 03:30;23.07.2024 03:45;70,50;57,02;53,24;68,13;68,13;44,57;68,13;42,71;69,04;84,86;17,85;42,45;68,13;-;100,00;73,84;89,55
23.07.2024 03:45;23.07.2024 04:00;70,50;57,02;53,24;68,13;68,13;44,57;68,13;42,71;69,04;84,86;17,85;42,45;68,13;-;100,00;73,84;89,55
23.07.2024 04:00;23.07.2024 04:15;73,83;57,18;50,27;70,56;70,56;38,32;70,56;42,71;71,24;84,51;17,55;41,51;71,18;-;96,36;76,35;94,54
23.07.2024 04:15;23.07.2024 04:30;73,83;57,18;50,27;70,56;70,56;38,32;70,56;42,71;71,24;84,51;17,55;41,51;71,18;-;96,36;76,35;94,54
23.07.2024 04:30;23.07.2024 04:45;73,83;57,18;50,27;70,56;70,56;38,32;70,56;42,71;71,24;84,51;17,55;41,51;71,18;-;96,36;76,35;94,54
